1221447790	20240120	202401	2024	2024.0548											GOV	CABINET						GOV			1	141	141	14	3	-6.5	10	1	10	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447791	20241220	202412	2024	2024.9589											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	10	1	10	7.71028037383178	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250119031500	https://www.solomonstarnews.com/paeloge-successfully-concludes-gospel-music-competition/
1221447792	20241220	202412	2024	2024.9589	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	10	1	10	7.71028037383178	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20250119031500	https://www.solomonstarnews.com/paeloge-successfully-concludes-gospel-music-competition/
1221447793	20250112	202501	2025	2025.0329	ELI	ACTOR						ELI													0	150	150	15	4	-7.2	10	1	10	-3.43878954607978	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119031500	https://www.mirror.co.uk/news/us-news/inside-white-house-ring-steel-34508632
1221447794	20250112	202501	2025	2025.0329	USA	OREGON	USA								USAGOV	OREGON	USA					GOV			1	073	073	07	2	7.4	8	1	8	0.29154518950437	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250119031500	https://www.kdrv.com/news/oregon-firefighters-rescue-couple-continue-battling-palisades-fire-in-california/article_455b82f2-d604-11ef-a976-332cdb9b89cd.html
1221447795	20250118	202501	2025	2025.0493	BRN	BRUNEI	BRN								BRNCOP	BRUNEI	BRN					COP			1	042	042	04	1	1.9	1	1	1	6.16113744075829	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196257
1221447796	20250118	202501	2025	2025.0493	BRNCOP	BRUNEI	BRN					COP			BRN	BRUNEI	BRN								1	043	043	04	1	2.8	1	1	1	6.16113744075829	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196257
1221447797	20250118	202501	2025	2025.0493	BRNCOP	BRUNEI	BRN					COP			BRNGOV	HASSANAL BOLKIAH	BRN					GOV			1	043	043	04	1	2.8	6	1	6	6.16113744075829	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196257
1221447798	20250118	202501	2025	2025.0493	BRNCOP	BRUNEI	BRN					COP			GOV	MINIST						GOV			1	043	043	04	1	2.8	1	1	1	6.16113744075829	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196257
1221447799	20250118	202501	2025	2025.0493	BRNGOV	HASSANAL BOLKIAH	BRN					GOV			BRNCOP	BRUNEI	BRN					COP			1	042	042	04	1	1.9	6	1	6	6.16113744075829	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196257
1221447800	20250118	202501	2025	2025.0493	COP	PRISON						COP			BUS	COMPANY						BUS			1	173	173	17	4	-5.0	10	1	10	-5.5363321799308	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196259
1221447801	20250118	202501	2025	2025.0493	GOV	MINIST						GOV			BRNCOP	BRUNEI	BRN					COP			1	042	042	04	1	1.9	1	1	1	6.16113744075829	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250119031500	https://brudirect.com/news.php?id=196257
1221447802	20250119	202501	2025	2025.0521											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	10	1	10	-0.42194092827004	0								0								0								20250119031500	https://www.abc.net.au/news/2025-01-19/rare-fish-olive-perchlet-once-extinct-in-victoria-makes-comeback/104825572
1221447803	20250119	202501	2025	2025.0521											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	4	1	4	1.53005464480875	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250119031500	https://www.theartsdesk.com/new-music/music-reissues-weekly-twilights-twilights-time-complete-60s-recordings
1221447804	20250119	202501	2025	2025.0521											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	1.53005464480875	0								4	Little River, Victoria, Australia	AS	AS07	5429	-37.9667	144.5	-1584053	4	Little River, Victoria, Australia	AS	AS07	5429	-37.9667	144.5	-1584053	20250119031500	https://www.theartsdesk.com/new-music/music-reissues-weekly-twilights-twilights-time-complete-60s-recordings
1221447805	20250119	202501	2025	2025.0521											AUS	MELBOURNE	AUS								0	042	042	04	1	1.9	5	1	5	1.53005464480875	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250119031500	https://www.theartsdesk.com/new-music/music-reissues-weekly-twilights-twilights-time-complete-60s-recordings
1221447806	20250119	202501	2025	2025.0521											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	1.53005464480875	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250119031500	https://www.theartsdesk.com/new-music/music-reissues-weekly-twilights-twilights-time-complete-60s-recordings
1221447807	20250119	202501	2025	2025.0521											AUS	MURRAY RIVER	AUS								1	0841	084	08	2	7.0	10	1	10	-0.42194092827004	0								0								0								20250119031500	https://www.abc.net.au/news/2025-01-19/rare-fish-olive-perchlet-once-extinct-in-victoria-makes-comeback/104825572
1221447808	20250119	202501	2025	2025.0521											AUS	VICTORIA	AUS								1	130	130	13	3	-4.4	10	1	10	-0.42194092827004	0								0								0								20250119031500	https://www.abc.net.au/news/2025-01-19/rare-fish-olive-perchlet-once-extinct-in-victoria-makes-comeback/104825572
1221447809	20250119	202501	2025	2025.0521											BUS	COMPANY						BUS			0	020	020	02	1	3.0	2	1	2	-2.53846153846154	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	2	California, United States	US	USCA		36.17	-119.746	CA	20250119031500	https://www.npr.org/transcripts/nx-s1-5262563
1221447810	20250119	202501	2025	2025.0521											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	10	1	10	0.23696682464455	0								0								0								20250119031500	https://www.phonearena.com/news/u.s.-senators-demand-answers-for-google-apple-meta-trump-donations_id166765
1221447811	20250119	202501	2025	2025.0521											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	1.86915887850467	0								0								0								20250119031500	https://411mania.com/wrestling/update-tessa-blanchard-contract-status-tna/
1221447812	20250119	202501	2025	2025.0521											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-6.1576354679803	0								3	Springfield, Oregon, United States	US	USOR	OR039	44.0462	-123.022	1127456	3	Springfield, Oregon, United States	US	USOR	OR039	44.0462	-123.022	1127456	20250119031500	https://www.oregonlive.com/crime/2025/01/police-arrest-two-men-take-their-cars-for-allegedly-drifting-in-n-portland-parking-lot.html
1221447813	20250119	202501	2025	2025.0521											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-6.1576354679803	0								3	Springfield, Oregon, United States	US	USOR	OR039	44.0462	-123.022	1127456	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250119031500	https://www.oregonlive.com/crime/2025/01/police-arrest-two-men-take-their-cars-for-allegedly-drifting-in-n-portland-parking-lot.html
1221447814	20250119	202501	2025	2025.0521											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-6.1576354679803	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250119031500	https://www.oregonlive.com/crime/2025/01/police-arrest-two-men-take-their-cars-for-allegedly-drifting-in-n-portland-parking-lot.html
1221447815	20250119	202501	2025	2025.0521											CVL	NEIGHBORHOOD						CVL			0	190	190	19	4	-10.0	6	1	6	-4.01081568273998	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250119031500	https://www.santacruzsentinel.com/2025/01/18/why-california-keeps-putting-homes-where-fires-burn/
1221447816	20250119	202501	2025	2025.0521											CVL	NEIGHBORHOOD						CVL			0	190	190	19	4	-10.0	2	1	2	-4.01081568273998	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250119031500	https://www.santacruzsentinel.com/2025/01/18/why-california-keeps-putting-homes-where-fires-burn/
1221447817	20250119	202501	2025	2025.0521											CVL	NEIGHBORHOOD						CVL			0	190	190	19	4	-10.0	2	1	2	-4.01081568273998	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250119031500	https://www.santacruzsentinel.com/2025/01/18/why-california-keeps-putting-homes-where-fires-burn/
1221447818	20250119	202501	2025	2025.0521											ELI	ACTOR						ELI			0	100	100	10	3	-5.0	1	1	1	2.65567765567766	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250119031500	https://screenrant.com/quentin-tarantino-helped-michelle-yeoh-career-factoid/
1221447819	20250119	202501	2025	2025.0521											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-6.79611650485437	0								4	Dikko, Zamfara, Nigeria	NI	NI57	191016	12.3095	5.7668	-2004166	4	Dikko, Zamfara, Nigeria	NI	NI57	191016	12.3095	5.7668	-2004166	20250119031500	https://www.opinionnigeria.com/real-cause-of-niger-state-petrol-tanker-tragedy/
1221447820	20250119	202501	2025	2025.0521											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	3	-6.79611650485437	0								1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20250119031500	https://www.opinionnigeria.com/real-cause-of-niger-state-petrol-tanker-tragedy/
1221447821	20250119	202501	2025	2025.0521											IRL	IRISH	IRL								1	020	020	02	1	3.0	6	1	6	4.04312668463612	0								3	Fort Collins, Colorado, United States	US	USCO		40.5853	-105.084	204673	3	Fort Collins, Colorado, United States	US	USCO		40.5853	-105.084	204673	20250119031500	https://k99.com/ixp/49/p/the-irish-pub-fort-collins-closed/
1221447822	20250119	202501	2025	2025.0521											KEN	KENYA	KEN								0	040	040	04	1	1.0	5	1	5	-0.70126227208976	0								4	Naivasha, Rift Valley, Kenya	KE	KE08	18585	-0.716667	36.4359	-2258110	4	Naivasha, Rift Valley, Kenya	KE	KE08	18585	-0.716667	36.4359	-2258110	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447823	20250119	202501	2025	2025.0521											KEN	KENYA	KEN								0	040	040	04	1	1.0	1	1	1	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447824	20250119	202501	2025	2025.0521											KEN	KENYA	KEN								0	110	110	11	3	-2.0	8	1	8	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447825	20250119	202501	2025	2025.0521											KEN	KENYA	KEN								0	173	173	17	4	-5.0	8	1	8	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447826	20250119	202501	2025	2025.0521											KOR	SOUTH KOREAN	KOR								1	043	043	04	1	2.8	4	1	4	-7.8167115902965	0								4	Uiwang, Kyonggi-do, South Korea	KS	KS13	24980	37.3653	126.948	6404711	4	Uiwang, Kyonggi-do, South Korea	KS	KS13	24980	37.3653	126.948	6404711	20250119031500	https://guernseypress.com/news/world-news/2025/01/19/supporters-detained-after-south-korean-presidents-arrest-sparks-protest/
1221447827	20250119	202501	2025	2025.0521											KORGOV	SOUTH KOREAN	KOR					GOV			1	043	043	04	1	2.8	2	1	2	-7.8167115902965	0								4	Uiwang, Kyonggi-do, South Korea	KS	KS13	24980	37.3653	126.948	6404711	4	Uiwang, Kyonggi-do, South Korea	KS	KS13	24980	37.3653	126.948	6404711	20250119031500	https://guernseypress.com/news/world-news/2025/01/19/supporters-detained-after-south-korean-presidents-arrest-sparks-protest/
1221447828	20250119	202501	2025	2025.0521											LEG	DELEGATE						LEG			0	010	010	01	1	0.0	2	1	2	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447829	20250119	202501	2025	2025.0521											LEG	DELEGATE						LEG			0	036	036	03	1	4.0	2	1	2	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447830	20250119	202501	2025	2025.0521											LEG	NATIONAL ASSEMBLY						LEG			1	040	040	04	1	1.0	4	1	4	-4.68384074941452	0								4	Narowal, Punjab, Pakistan	PK	PK04	40371	32.125	73.4159	-2770264	4	Narowal, Punjab, Pakistan	PK	PK04	40371	32.125	73.4159	-2770264	20250119031500	https://www.thenews.com.pk/tns/detail/1273252-dying-to-migrate
1221447831	20250119	202501	2025	2025.0521											LEG	NATIONAL ASSEMBLY						LEG			1	040	040	04	1	1.0	1	1	1	-4.68384074941452	0								4	Sialkot, Punjab, Pakistan	PK	PK04	23667	30.915	71.8516	-2774709	4	Sialkot, Punjab, Pakistan	PK	PK04	23667	30.915	71.8516	-2774709	20250119031500	https://www.thenews.com.pk/tns/detail/1273252-dying-to-migrate
1221447832	20250119	202501	2025	2025.0521											LEG	NATIONAL ASSEMBLY						LEG			0	051	051	05	1	3.4	6	1	6	-0.70126227208976	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20250119031500	https://www.standardmedia.co.ke/politics/article/2001509872/this-man-muturi-strategic-planner-or-seasoned-wily-opportunist
1221447833	20250119	202501	2025	2025.0521											MAR	MOROCCO	MAR								1	042	042	04	1	1.9	10	1	10	7.03812316715543	0								4	Imilchil, MeknèTafilalet, Morocco	MO	MO48	21802	32.1531	-5.62453	-35627	4	Imilchil, MeknèTafilalet, Morocco	MO	MO48	21802	32.1531	-5.62453	-35627	20250119031500	https://www.thestar.com.my/lifestyle/culture/2025/01/19/abstract-artist-rafiee-ghani-captures-the-magic-of-morocco-in-watercolours
1221447834	20250119	202501	2025	2025.0521											MAR	TANGIER	MAR								0	042	042	04	1	1.9	10	1	10	7.03812316715543	0								4	Todra, Souss-Massa-DrâMO, Morocco	MO	MO55	147359	31.48	-5.51	-54955	4	Todra, Souss-Massa-DrâMO, Morocco	MO	MO55	147359	31.48	-5.51	-54955	20250119031500	https://www.thestar.com.my/lifestyle/culture/2025/01/19/abstract-artist-rafiee-ghani-captures-the-magic-of-morocco-in-watercolours
1221447835	20250119	202501	2025	2025.0521											MED	WEBSITE						MED			1	042	042	04	1	1.9	1	1	1	1.28205128205128	0								3	Monterey Bay Aquarium, California, United States	US	USCA		36.6183	-121.901	1703287	3	Monterey Bay Aquarium, California, United States	US	USCA		36.6183	-121.901	1703287	20250119031500	https://www.santacruzsentinel.com/2025/01/18/photo-southern-sea-otters-play-in-a-monterey-bay-wave/
1221447836	20250119	202501	2025	2025.0521											MIL	NAVAL						MIL			1	043	043	04	1	2.8	1	1	1	-3.07692307692307	0								3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20250119031500	https://www.pilotonline.com/2025/01/18/loss-of-confidence-navy-removes-commander-of-norfolk-based-warfare-training-group/
1221447837	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	-0.5045045045045	0								4	Awise, Nigeria (general), Nigeria	NI	NI00	191243	7.18333	4.08333	-2001019	4	Awise, Nigeria (general), Nigeria	NI	NI00	191243	7.18333	4.08333	-2001019	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447838	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								0	042	042	04	1	1.9	2	1	2	-0.5045045045045	0								4	Oguro, Nigeria (general), Nigeria	NI	NI00	191219	7.58333	4.13333	-2022290	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447839	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	2	1	2	-0.5045045045045	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447840	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								0	043	043	04	1	2.8	6	1	6	-0.5045045045045	0								4	Awise, Nigeria (general), Nigeria	NI	NI00	191243	7.18333	4.08333	-2001019	4	Awise, Nigeria (general), Nigeria	NI	NI00	191243	7.18333	4.08333	-2001019	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447841	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								0	043	043	04	1	2.8	2	1	2	-0.5045045045045	0								4	Oguro, Nigeria (general), Nigeria	NI	NI00	191219	7.58333	4.13333	-2022290	4	Oguro, Nigeria (general), Nigeria	NI	NI00	191219	7.58333	4.13333	-2022290	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447842	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								1	112	112	11	3	-2.0	2	1	2	-5.43735224586288	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250119031500	https://www.opinionnigeria.com/mazi-nnamdi-kanu-petitions-njc-accuses-justice-nyako-of-bias/
1221447843	20250119	202501	2025	2025.0521											REL	PRIEST									0	020	020	02	1	3.0	6	1	6	-0.5045045045045	0								4	Awise, Nigeria (general), Nigeria	NI	NI00	191243	7.18333	4.08333	-2001019	4	Awise, Nigeria (general), Nigeria	NI	NI00	191243	7.18333	4.08333	-2001019	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447844	20250119	202501	2025	2025.0521											RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	1	4	2.05607476635514	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250119031500	https://www.opinionnigeria.com/presidents-touadera-and-putin-review-strategic-partnership-by-kester-kenn-klomegah/
1221447845	20250119	202501	2025	2025.0521											SLB	SOLOMON ISLANDER	SLB								0	051	051	05	1	3.4	10	1	10	7.86026200873363	0								4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	20250119031500	https://www.solomonstarnews.com/si-aust-sign-afd-for-quality-education/
1221447846	20250119	202501	2025	2025.0521											USA	PHILADELPHIA	USA								0	042	042	04	1	1.9	10	1	10	-2.49221183800623	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250119031500	https://www.heritage.org/american-history/commentary/the-woke-mob-comes-lincoln
1221447847	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	4.04312668463612	0								3	Fort Collins, Colorado, United States	US	USCO		40.5853	-105.084	204673	3	Fort Collins, Colorado, United States	US	USCO		40.5853	-105.084	204673	20250119031500	https://k99.com/ixp/49/p/the-irish-pub-fort-collins-closed/
1221447848	20250119	202501	2025	2025.0521											USA	HAWAII	USA								0	042	042	04	1	1.9	7	1	6	2.02177293934681	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20250119031500	https://eturbonews.com/hawaii-tourism-cindy-evans-gets-it-out-box-approach-legislator/
1221447849	20250119	202501	2025	2025.0521											USA	HAWAII	USA								0	042	042	04	1	1.9	7	1	7	2.02177293934681	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250119031500	https://eturbonews.com/hawaii-tourism-cindy-evans-gets-it-out-box-approach-legislator/
1221447850	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2.83018867924528	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250119031500	https://www.nbcphiladelphia.com/news/local/new-saturday-night-live-tonight/4082264/
1221447851	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	2.0125786163522	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250119031500	https://www.financialexpress.com/world-news/trump-inauguration-who-is-vivek-ramaswamy-and-whats-his-role-in-trump-2-0/3719110/
1221447852	20250119	202501	2025	2025.0521											USA	LOS ANGELES	USA								1	171	171	17	4	-9.2	5	1	5	-5.64516129032258	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250119031500	https://www.phillytrib.com/news/los-angeles-fires-have-scorched-largest-urban-area-in-california-in-at-least-40-years/article_279ae977-5125-5b40-8a6a-6f2923337732.html
1221447853	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-6.1576354679803	0								3	Springfield, Oregon, United States	US	USOR	OR039	44.0462	-123.022	1127456	3	Springfield, Oregon, United States	US	USOR	OR039	44.0462	-123.022	1127456	20250119031500	https://www.oregonlive.com/crime/2025/01/police-arrest-two-men-take-their-cars-for-allegedly-drifting-in-n-portland-parking-lot.html
1221447854	20250119	202501	2025	2025.0521											USA	SACRAMENTO	USA								1	173	173	17	4	-5.0	8	1	8	-11.4285714285714	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250119031500	https://legalnewsline.com/stories/668155640-sacramento-man-receives-15-year-sentence-for-armed-robberies
1221447855	20250119	202501	2025	2025.0521											USAMED	UNITED STATES	USA					MED			1	042	042	04	1	1.9	4	1	4	1.28205128205128	0								3	Monterey Bay Aquarium, California, United States	US	USCA		36.6183	-121.901	1703287	3	Monterey Bay Aquarium, California, United States	US	USCA		36.6183	-121.901	1703287	20250119031500	https://www.santacruzsentinel.com/2025/01/18/photo-southern-sea-otters-play-in-a-monterey-bay-wave/
1221447856	20250119	202501	2025	2025.0521											yor	YORUBA			yor						0	043	043	04	1	2.8	3	1	3	-0.5045045045045	0								4	Babalawo, Nigeria (general), Nigeria	NI	NI00	22993	7.55	4.26667	-2001273	1	Brazil	BR	BR		-10	-55	BR	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447857	20250119	202501	2025	2025.0521											yor	YORUBA			yor						0	043	043	04	1	2.8	2	1	2	-0.5045045045045	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250119031500	https://www.opinionnigeria.com/a-sunday-worship-with-ifa-priest-wande-abimbola-by-festus-adedayo/
1221447858	20250119	202501	2025	2025.0521	AFR	AFRICA	AFR								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	2.05607476635514	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250119031500	https://www.opinionnigeria.com/presidents-touadera-and-putin-review-strategic-partnership-by-kester-kenn-klomegah/
1221447859	20250119	202501	2025	2025.0521	AFR	AFRICA	AFR								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	2	1	2	2.05607476635514	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250119031500	https://www.opinionnigeria.com/presidents-touadera-and-putin-review-strategic-partnership-by-kester-kenn-klomegah/
