1221455764	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	6.73076923076923	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250119051500	https://www.moneycontrol.com/entertainment/coldplay-s-chris-martin-wows-fans-with-jai-shri-ram-at-his-navi-mumbai-concert-watch-article-12913849.html
1221455765	20250119	202501	2025	2025.0521											GBR	LONDON	GBR								1	100	100	10	3	-5.0	7	1	7	-7.04647676161919	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250119051500	https://www.cambridge-news.co.uk/news/local-news/cambs-area-more-people-severe-30784679
1221455766	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								1	130	130	13	3	-4.4	10	1	10	-0.60240963855422	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250119051500	https://www.cambridge-news.co.uk/news/cost-of-living/uk-state-pension-triple-lock-30810883
1221455767	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	013	013	01	1	0.4	20	1	20	-2.73833671399595	0								4	Blackrock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Blackrock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20250119051500	https://www.westernadvocate.com.au/story/8869887/perplexity-ai-bids-to-merge-with-tiktok-us-source-says/?cs=12506
1221455768	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	013	013	01	1	0.4	2	1	2	-3.56020942408376	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	India	IN	IN		20	77	IN	20250119051500	https://variety.com/2025/digital/news/why-tiktok-shut-down-us-ban-law-1236278209/
1221455769	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			0	013	013	01	1	0.4	4	1	4	-2.4370430544273	0								1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://www.cbsnews.com/news/tiktok-voluntarily-shuts-down-in-u-s-divest-or-ban-law-set-to-take-effect/
1221455770	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			0	013	013	01	1	0.4	10	1	10	0.75107296137339	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250119051500	https://www.nbcconnecticut.com/news/business/money-report/apple-google-remove-tiktok-from-stores-as-app-halts-service-in-us/3477659/
1221455771	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	013	013	01	1	0.4	8	1	8	-3.56020942408376	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250119051500	https://variety.com/2025/digital/news/why-tiktok-shut-down-us-ban-law-1236278209/
1221455772	20250119	202501	2025	2025.0521											GOV	CHIEF MINISTER						GOV			0	036	036	03	1	4.0	2	1	2	2.94117647058824	0								4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455773	20250119	202501	2025	2025.0521											GOV	THE PM						GOV			1	040	040	04	1	1.0	5	1	5	2.88461538461538	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455774	20250119	202501	2025	2025.0521											GOV	MAYOR						GOV			0	043	043	04	1	2.8	2	1	2	-4.68902637577337	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250119051500	https://balloon-juice.com/2025/01/18/war-for-ukraine-day-1060-russian-bombards-a-cathedral-among-other-ukrainian-civilian-targets/
1221455775	20250119	202501	2025	2025.0521											GOV	MAYOR						GOV			0	043	043	04	1	2.8	2	1	2	-4.68902637577337	0								4	Kanal, Primorskiy Kray, Russia	RS	RS59	25088	43.0621	131.839	9224384	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250119051500	https://balloon-juice.com/2025/01/18/war-for-ukraine-day-1060-russian-bombards-a-cathedral-among-other-ukrainian-civilian-targets/
1221455776	20250119	202501	2025	2025.0521											GOV	MAYOR						GOV			0	043	043	04	1	2.8	1	1	1	-4.68902637577337	0								4	Kanal, Primorskiy Kray, Russia	RS	RS59	25088	43.0621	131.839	9224384	4	Kanal, Primorskiy Kray, Russia	RS	RS59	25088	43.0621	131.839	9224384	20250119051500	https://balloon-juice.com/2025/01/18/war-for-ukraine-day-1060-russian-bombards-a-cathedral-among-other-ukrainian-civilian-targets/
1221455777	20250119	202501	2025	2025.0521											GOV	CHIEF MINISTER						GOV			0	046	046	04	1	7.0	2	1	2	2.94117647058824	0								4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455778	20250119	202501	2025	2025.0521											GOV	ENVOY						GOV			0	046	046	04	1	7.0	3	1	3	-5.75539568345324	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250119051500	https://www.barrons.com/news/ceasefire-in-israel-hamas-war-to-begin-at-0630-gmt-f28f0e53
1221455779	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			0	050	050	05	1	3.5	3	1	3	-1.70212765957447	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250119051500	https://news.sky.com/story/times-up-for-tiktok-in-us-what-does-this-mean-for-users-and-content-creators-13291154
1221455780	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			0	050	050	05	1	3.5	10	1	10	0.75107296137339	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250119051500	https://www.nbcconnecticut.com/news/business/money-report/apple-google-remove-tiktok-from-stores-as-app-halts-service-in-us/3477659/
1221455781	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	10	1	10	-2.5708635464733	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250119051500	https://www.nbcnewyork.com/news/tiktok-ban-latest-united-states-user-message/6113008/
1221455782	20250119	202501	2025	2025.0521											GOV	ENVOY						GOV			0	057	057	05	1	8.0	3	1	3	-5.08108108108108	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250119051500	https://www.manilatimes.net/2025/01/19/world/americas-emea/gaza-ceasefire-to-begin-sunday-morning/2041162
1221455783	20250119	202501	2025	2025.0521											GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	10	1	10	-10.4116222760291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455784	20250119	202501	2025	2025.0521											IDN	INDONESIA	IDN								1	013	013	01	1	0.4	10	1	10	2.3961661341853	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250119051500	https://www.chinadaily.com.cn/a/202501/19/WS678c6f3aa310a2ab06ea7dda.html
1221455785	20250119	202501	2025	2025.0521											IGOSEAASN	ASEAN	SEA	ASN				IGO			0	040	040	04	1	1.0	5	1	5	0	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://thedeepdive.ca/trumps-defense-secretary-pick-struggled-to-name-a-single-asean-country-in-confirmation-hearing/
1221455786	20250119	202501	2025	2025.0521											IGOSEAASN	ASEAN	SEA	ASN				IGO			0	042	042	04	1	1.9	8	1	8	0	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250119051500	https://thedeepdive.ca/trumps-defense-secretary-pick-struggled-to-name-a-single-asean-country-in-confirmation-hearing/
1221455787	20250119	202501	2025	2025.0521											IGOSEAASN	ASEAN	SEA	ASN				IGO			0	042	042	04	1	1.9	2	1	2	0	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250119051500	https://thedeepdive.ca/trumps-defense-secretary-pick-struggled-to-name-a-single-asean-country-in-confirmation-hearing/
1221455788	20250119	202501	2025	2025.0521											IGOSEAASN	ASEAN	SEA	ASN				IGO			0	046	046	04	1	7.0	10	1	10	0	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://thedeepdive.ca/trumps-defense-secretary-pick-struggled-to-name-a-single-asean-country-in-confirmation-hearing/
