1220609695	20240115	202401	2024	2024.0411	THA	THAI	THA								CHN	CHINA	CHN								0	061	061	06	2	6.4	1	1	1	-2.32558139534884	4	Chumphon, Chumphon, Thailand	TH	TH58	26543	10.4957	99.1797	-3247399	4	Chumphon, Chumphon, Thailand	TH	TH58	26543	10.4957	99.1797	-3247399	4	Chumphon, Chumphon, Thailand	TH	TH58	26543	10.4957	99.1797	-3247399	20250114230000	https://www.bangkokpost.com/thailand/general/2939837/tougher-checks-on-durians
1220609696	20240115	202401	2024	2024.0411	USA	SEATTLE	USA								GOV	MAYOR						GOV			0	050	050	05	1	3.5	6	1	6	-1.42602495543672	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20250114230000	https://www.kuow.org:443/stories/some-cities-are-ditching-shotspotter-tacoma-says-it-s-moving-forward-with-the-gunshot-detection-technology
1220609697	20240115	202401	2024	2024.0411	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	050	050	05	1	3.5	2	1	2	-1.42602495543672	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Tacoma, Washington, United States	US	USWA	WA053	47.2529	-122.444	1512713	20250114230000	https://www.kuow.org:443/stories/some-cities-are-ditching-shotspotter-tacoma-says-it-s-moving-forward-with-the-gunshot-detection-technology
1220609698	20240115	202401	2024	2024.0411	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			1	172	172	17	4	-5.0	10	1	10	-1.74927113702624	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250114230000	https://www.abcactionnews.com/business/company-news/will-tiktok-be-banned-in-the-us-these-are-the-scenarios-that-could-save-it
1220609699	20240115	202401	2024	2024.0411	USA	SEATTLE	USA								USAGOV	UNITED STATES	USA					GOV			0	050	050	05	1	3.5	2	1	2	-1.42602495543672	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20250114230000	https://www.kuow.org:443/stories/some-cities-are-ditching-shotspotter-tacoma-says-it-s-moving-forward-with-the-gunshot-detection-technology
1220609700	20240115	202401	2024	2024.0411	USAEDU	NEW YORK	USA					EDU			USA	NEW YORK	USA								0	130	130	13	3	-4.4	1	1	1	-1.889338731444	3	New York University, New York, United States	US	USNY	NY061	40.7287	-73.996	958483	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20250114230000	https://www.thetimes.com/business-money/companies/article/staff-wont-cheer-jp-morgans-office-working-edict-but-clients-will-0frfbxv6z
1220609701	20240115	202401	2024	2024.0411	USAEDU	NEW YORK	USA					EDU			USA	NEW YORK	USA								0	130	130	13	3	-4.4	1	1	1	-1.889338731444	3	New York University, New York, United States	US	USNY	NY061	40.7287	-73.996	958483	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250114230000	https://www.thetimes.com/business-money/companies/article/staff-wont-cheer-jp-morgans-office-working-edict-but-clients-will-0frfbxv6z
1220609702	20241215	202412	2024	2024.9452	ARM	ARMENIAN	ARM								ARMGOVMIL	ARMENIA	ARM					GOV	MIL		0	046	046	04	1	7.0	1	1	1	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609703	20241215	202412	2024	2024.9452	ARM	ARMENIAN	ARM								GOVMIL	DEFENSE SECRETARY						GOV	MIL		0	046	046	04	1	7.0	1	1	1	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609704	20241215	202412	2024	2024.9452	ARMGOVMIL	ARMENIA	ARM					GOV	MIL		ARM	ARMENIAN	ARM								0	036	036	03	1	4.0	1	1	1	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609705	20241215	202412	2024	2024.9452	ARMGOVMIL	ARMENIA	ARM					GOV	MIL		ARM	ARMENIAN	ARM								0	046	046	04	1	7.0	1	1	1	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609706	20241215	202412	2024	2024.9452	ARMGOVMIL	ARMENIAN	ARM					GOV	MIL		GOVMIL	DEFENSE SECRETARY						GOV	MIL		0	046	046	04	1	7.0	6	1	6	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609707	20241215	202412	2024	2024.9452	CHN	CHINA	CHN								JUD	SUPREME COURT						JUD			0	027	027	02	1	4.0	2	1	2	-3.01932367149759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250114230000	https://www.thetimes.com/world/us-world/article/is-tiktok-getting-banned-when-rednote-np06mvlmj
1220609708	20241215	202412	2024	2024.9452	CRM	GANG						CRM			EDU	STUDENT						EDU			0	173	173	17	4	-5.0	8	1	8	0.4149377593361	3	Mandarin High School, Florida, United States	US	USFL	FL031	30.1631	-81.5844	2476333	3	Mandarin High School, Florida, United States	US	USFL		30.1631	-81.5844	2476333	3	Mandarin High School, Florida, United States	US	USFL		30.1631	-81.5844	2476333	20250114230000	https://www.yahoo.com/news/duval-county-school-board-members-222817314.html
1220609709	20241215	202412	2024	2024.9452	CUB	CUBA	CUB								IRN	IRAN	IRN								0	060	060	06	2	6.0	1	1	1	-5.66640063846768	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250114230000	https://www.algemeiner.com/2025/01/14/cuba-joins-south-africas-genocide-case-against-israel-top-un-court/
1220609710	20241215	202412	2024	2024.9452	CUB	CUBA	CUB								IRN	IRAN	IRN								0	060	060	06	2	6.0	1	1	1	-5.66640063846768	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250114230000	https://www.algemeiner.com/2025/01/14/cuba-joins-south-africas-genocide-case-against-israel-top-un-court/
1220609711	20241215	202412	2024	2024.9452	GOV	ADMINISTRATION						GOV													0	014	014	01	1	0.0	10	1	10	-3.27044025157233	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250114230000	https://mynorthwest.com/lifestyle/winter-weather-can-disrupt-heres-what-to-do-if-your-flight-is-canceled/4025690
1220609712	20241215	202412	2024	2024.9452	GOVMIL	DEFENSE SECRETARY						GOV	MIL		ARM	ARMENIAN	ARM								0	036	036	03	1	4.0	1	1	1	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609713	20241215	202412	2024	2024.9452	GOVMIL	DEFENSE SECRETARY						GOV	MIL		ARM	ARMENIAN	ARM								0	046	046	04	1	7.0	1	1	1	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609714	20241215	202412	2024	2024.9452	GOVMIL	DEFENSE SECRETARY						GOV	MIL		ARMGOVMIL	ARMENIAN	ARM					GOV	MIL		0	036	036	03	1	4.0	6	1	6	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609715	20241215	202412	2024	2024.9452	GOVMIL	DEFENSE SECRETARY						GOV	MIL		ARMGOVMIL	ARMENIAN	ARM					GOV	MIL		0	046	046	04	1	7.0	6	1	6	3.54906054279749	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://www.azatutyun.am/a/33275734.html
1220609716	20241215	202412	2024	2024.9452	IRN	IRAN	IRN								CUB	CUBA	CUB								0	060	060	06	2	6.0	1	1	1	-5.66640063846768	1	Iran	IR	IR		32	53	IR	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Iran	IR	IR		32	53	IR	20250114230000	https://www.algemeiner.com/2025/01/14/cuba-joins-south-africas-genocide-case-against-israel-top-un-court/
1220609717	20241215	202412	2024	2024.9452	IRN	IRAN	IRN								CUB	CUBA	CUB								0	060	060	06	2	6.0	1	1	1	-5.66640063846768	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250114230000	https://www.algemeiner.com/2025/01/14/cuba-joins-south-africas-genocide-case-against-israel-top-un-court/
1220609718	20241215	202412	2024	2024.9452	IRNGOVHLH	IRAN	IRN					GOV	HLH		CUB	CUBA	CUB								0	013	013	01	1	0.4	1	1	1	-5.66640063846768	1	Iran	IR	IR		32	53	IR	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20250114230000	https://www.algemeiner.com/2025/01/14/cuba-joins-south-africas-genocide-case-against-israel-top-un-court/
1220609719	20241215	202412	2024	2024.9452	IRNGOVHLH	IRAN	IRN					GOV	HLH		CUB	CUBA	CUB								0	013	013	01	1	0.4	1	1	1	-5.66640063846768	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250114230000	https://www.algemeiner.com/2025/01/14/cuba-joins-south-africas-genocide-case-against-israel-top-un-court/
1220609720	20241215	202412	2024	2024.9452	LEG	LAWMAKER						LEG			USA	UNITED STATES	USA								0	113	113	11	3	-2.0	2	1	2	-2.62910798122065	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250114230000	https://www.stcatharinesstandard.ca/politics/federal/doug-ford-warns-500-000-jobs-in-ontario-could-be-lost-due-to-donald-trump/article_69f44f3e-64f7-5b87-88d8-e03cbbf064b2.html
1220609721	20241215	202412	2024	2024.9452	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-12.56038647343	3	Licking County, Ohio, United States	US	USOH	OH089	40.0834	-82.5002	1074057	0								3	Licking County, Ohio, United States	US	USOH		40.0834	-82.5002	1074057	20250114230000	https://abc6onyourside.com/news/local/newark-heath-ohio-man-trent-willard-john-moran-accused-possessing-porn-involving-children-animals-arrest-crime-indictment-dogs-sheep
1220609722	20241215	202412	2024	2024.9452	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	173	173	17	4	-5.0	2	1	2	0.4149377593361	3	Mandarin High School, Florida, United States	US	USFL	FL031	30.1631	-81.5844	2476333	3	Mandarin High School, Florida, United States	US	USFL		30.1631	-81.5844	2476333	3	Mandarin High School, Florida, United States	US	USFL		30.1631	-81.5844	2476333	20250114230000	https://www.yahoo.com/news/duval-county-school-board-members-222817314.html
1220609723	20250107	202501	2025	2025.0192											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	6	1	6	-3.93215111796453	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250114230000	https://www.yahoo.com/news/native-nations-respond-los-angeles-211234202.html
1220609724	20250107	202501	2025	2025.0192											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	2	2	-1.33042388252828	0								3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	20250114230000	https://www.yahoo.com/news/young-altadena-weather-guy-had-221450734.html
1220609725	20250107	202501	2025	2025.0192											USA	UNITED STATES	USA								0	036	036	03	1	4.0	6	2	6	-1.33042388252828	0								3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	20250114230000	https://www.yahoo.com/news/young-altadena-weather-guy-had-221450734.html
1220609726	20250107	202501	2025	2025.0192											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-1.43564356435644	0								3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	20250114230000	https://www.latimes.com/california/story/2025-01-14/la-me-eaton-fire-altadena-young-forecaster-saved-lives
1220609727	20250107	202501	2025	2025.0192											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	-1.22520420070012	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250114230000	https://www.yahoo.com/news/young-altadena-weather-guy-had-221450734.html
1220609728	20250107	202501	2025	2025.0192	CVL	COMMUNITY						CVL													0	040	040	04	1	1.0	6	1	6	-3.93215111796453	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250114230000	https://www.yahoo.com/news/native-nations-respond-los-angeles-211234202.html
1220609729	20250107	202501	2025	2025.0192	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-3.93215111796453	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250114230000	https://www.yahoo.com/news/native-nations-respond-los-angeles-211234202.html
1220609730	20250107	202501	2025	2025.0192	ESP	SPAIN	ESP								GBR	UNITED KINGDOM	GBR								1	182	182	18	4	-9.5	8	1	8	-1.39275766016713	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250114230000	https://www.sundayworld.com/news/irish-news/funeral-of-john-george-to-take-place-next-week-father-announces/a1144451041.html
1220609731	20250107	202501	2025	2025.0192	JUD	JUDGE						JUD			USA	COLORADO	USA								1	1721	172	17	4	-5.0	5	1	5	-7.94701986754967	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20250114230000	https://www.wnd.com/2025/01/cancer-to-the-community-judge-approves-emergency-order-to-close-migrant-gang-infested-aurora-colorado-apartment-complex/
1220609732	20250107	202501	2025	2025.0192	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	7	2	7	-1.31539249940997	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	0								3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	20250114230000	https://www.yahoo.com/news/young-altadena-weather-guy-had-221450734.html
1220609733	20250107	202501	2025	2025.0192	USA	COLORADO	USA																		1	1721	172	17	4	-5.0	5	1	5	-7.94701986754967	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20250114230000	https://www.wnd.com/2025/01/cancer-to-the-community-judge-approves-emergency-order-to-close-migrant-gang-infested-aurora-colorado-apartment-complex/
1220609734	20250107	202501	2025	2025.0192	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	4	1	4	-3.93215111796453	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250114230000	https://www.yahoo.com/news/native-nations-respond-los-angeles-211234202.html
1220609735	20250107	202501	2025	2025.0192	USA	WASHINGTON	USA								USAEDU	WASHINGTON	USA					EDU			1	040	040	04	1	1.0	10	1	10	-3.08914386584289	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	20250114230000	https://mynorthwest.com/pacific-northwest-weather/cliff-mass-does-not-think-california-wildfires-had-much-to-do-climate-change/4027057
1220609736	20250107	202501	2025	2025.0192	USAEDU	WASHINGTON	USA					EDU			USA	WASHINGTON	USA								1	040	040	04	1	1.0	10	1	10	-3.08914386584289	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250114230000	https://mynorthwest.com/pacific-northwest-weather/cliff-mass-does-not-think-california-wildfires-had-much-to-do-climate-change/4027057
1220609737	20250113	202501	2025	2025.0356	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	090	090	09	2	-2.0	2	1	2	-2.66412940057088	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Bangladesh	BG	BG		24	90	BG	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250114230000	https://www.thetimes.com/uk/politics/article/why-did-tulip-siddiq-resign-minister-corruption-swstrrpwp
1220609738	20250113	202501	2025	2025.0356	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	090	090	09	2	-2.0	2	1	2	-2.66412940057088	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250114230000	https://www.thetimes.com/uk/politics/article/why-did-tulip-siddiq-resign-minister-corruption-swstrrpwp
1220609739	20250114	202501	2025	2025.0384											BHS	NASSAU	BHS								1	112	112	11	3	-2.0	10	1	10	-10.3825136612022	0								0								0								20250114230000	https://www.news4jax.com/news/local/2025/01/14/ex-nassau-county-deputy-arrested-accused-of-abusing-4-year-old-nonverbal-autistic-child/
1220609740	20250114	202501	2025	2025.0384											BRA	BRAZIL	BRA								1	080	080	08	2	5.0	2	1	2	-6.25	0								3	Eagle Mountain, Utah, United States	US	USUT		40.3141	-112.007	1759211	3	Eagle Mountain, Utah, United States	US	USUT		40.3141	-112.007	1759211	20250114230000	https://www.yahoo.com/news/eagle-mountain-teacher-under-investigation-210241131.html
1220609741	20250114	202501	2025	2025.0384											BUS	COMPANY						BUS			1	036	036	03	1	4.0	3	1	3	4.50819672131148	0								3	Jeffersonville, New York, United States	US	USNY	NY105	41.7809	-74.9338	953977	3	Jeffersonville, New York, United States	US	USNY	NY105	41.7809	-74.9338	953977	20250114230000	https://www.manilatimes.net/2025/01/15/tmt-newswire/globenewswire/jeffersonville-bancorp-announces-special-dividend-of-025-per-share/2038957
1220609742	20250114	202501	2025	2025.0384											BUS	COMPANY						BUS			0	051	051	05	1	3.4	5	1	5	4.06212664277181	0								4	Liang Lin, Hunan, China	CH	CH11	13143	28.1528	109.373	6160609	4	Liang Lin, Hunan, China	CH	CH11	13143	28.1528	109.373	6160609	20250114230000	https://www.finanznachrichten.de/nachrichten-2025-01/64291056-nugen-medical-devices-inc-nugen-announces-the-appointment-of-liang-lin-as-chief-executive-officer-296.htm
1220609743	20250114	202501	2025	2025.0384											BUS	CORPORATION						BUS			1	061	061	06	2	6.4	4	1	4	1.32450331125828	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250114230000	https://interfax.com/newsroom/top-stories/109124/
1220609744	20250114	202501	2025	2025.0384											BUS	CORPORATION						BUS			1	061	061	06	2	6.4	6	1	6	1.32450331125828	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250114230000	https://interfax.com/newsroom/top-stories/109124/
1220609745	20250114	202501	2025	2025.0384											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	5	1	5	4.06212664277181	0								4	Liang Lin, Hunan, China	CH	CH11	13143	28.1528	109.373	6160609	4	Liang Lin, Hunan, China	CH	CH11	13143	28.1528	109.373	6160609	20250114230000	https://www.finanznachrichten.de/nachrichten-2025-01/64291056-nugen-medical-devices-inc-nugen-announces-the-appointment-of-liang-lin-as-chief-executive-officer-296.htm
1220609746	20250114	202501	2025	2025.0384											CAN	CANADIAN	CAN								1	036	036	03	1	4.0	2	1	2	-0.31496062992126	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250114230000	https://www.piquenewsmagazine.com/national-business/peis-king-leads-bus-delegation-to-northeastern-us-to-highlight-canadian-exports-10072841
1220609747	20250114	202501	2025	2025.0384											CHRCTH	POPE BENEDICT				CHR	CTH				1	046	046	04	1	7.0	10	1	10	-3.75	0								0								0								20250114230000	https://www.catholicculture.org/commentary/confirmed-corruption-pope-francis-chose-not-to-expose/
